Indicateurs: Clé,Date,Milieu,Sexe,trancheAge,Regions,FaitsValeur
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Soliman,10
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Soliman,18
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Soliman,7
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Soliman,42
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Soliman,83
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Soliman,44
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Soliman,36
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Soliman,20
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Soliman,16
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Soliman,5
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Soliman,7
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Soliman,4
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Menzel Bouzelfa,40
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Menzel Bouzelfa,129
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Menzel Bouzelfa,104
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Menzel Bouzelfa,70
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Menzel Bouzelfa,20
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Menzel Bouzelfa,13
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Menzel Bouzelfa,19
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Menzel Bouzelfa,19
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Menzel Bouzelfa,10
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Menzel Bouzelfa,26
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Menzel Bouzelfa,68
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Menzel Bouzelfa,117
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Menzel Bouzelfa,69
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Menzel Bouzelfa,51
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Menzel Bouzelfa,20
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Menzel Bouzelfa,11
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Menzel Bouzelfa,14
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Menzel Bouzelfa,3
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Menzel Bouzelfa,60
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Menzel Bouzelfa,98
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Menzel Bouzelfa,82
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Menzel Bouzelfa,35
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Menzel Bouzelfa,15
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Menzel Bouzelfa,14
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Menzel Bouzelfa,14
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Menzel Bouzelfa,14
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Menzel Bouzelfa,8
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Menzel Bouzelfa,25
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Menzel Bouzelfa,51
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Menzel Bouzelfa,68
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Menzel Bouzelfa,42
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Menzel Bouzelfa,24
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Menzel Bouzelfa,7
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Menzel Bouzelfa,7
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Menzel Bouzelfa,4
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Menzel Bouzelfa,0
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Zaghouan,41
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Zaghouan,122
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Zaghouan,141
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Zaghouan,87
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Zaghouan,28
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Zaghouan,36
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Zaghouan,12
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Zaghouan,20
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Zaghouan,7
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Zaghouan,21
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Zaghouan,98
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Zaghouan,170
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Zaghouan,112
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Zaghouan,47
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Zaghouan,24
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Zaghouan,13
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Zaghouan,21
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Zaghouan,1
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Zaghouan,48
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Zaghouan,125
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Zaghouan,137
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Zaghouan,65
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Zaghouan,52
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Zaghouan,31
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Zaghouan,16
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Zaghouan,43
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Zaghouan,11
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Zaghouan,34
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Zaghouan,70
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Zaghouan,93
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Zaghouan,60
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Zaghouan,28
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Zaghouan,23
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Zaghouan,15
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Zaghouan,15
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Zaghouan,3
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Ez-Zeriba,31
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Ez-Zeriba,59
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Ez-Zeriba,54
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Ez-Zeriba,37
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Ez-Zeriba,24
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Ez-Zeriba,13
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Ez-Zeriba,18
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Ez-Zeriba,12
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Ez-Zeriba,0
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Ez-Zeriba,12
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Ez-Zeriba,39
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Ez-Zeriba,58
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Ez-Zeriba,46
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Ez-Zeriba,21
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Ez-Zeriba,21
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Ez-Zeriba,9
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Ez-Zeriba,7
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Ez-Zeriba,6
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Ez-Zeriba,56
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Ez-Zeriba,86
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Ez-Zeriba,89
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Ez-Zeriba,44
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Ez-Zeriba,32
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Ez-Zeriba,19
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Ez-Zeriba,20
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Ez-Zeriba,20
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Ez-Zeriba,5
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Ez-Zeriba,32
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Ez-Zeriba,43
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Ez-Zeriba,33
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Ez-Zeriba,27
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Ez-Zeriba,19
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Ez-Zeriba,9
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Ez-Zeriba,6
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Ez-Zeriba,4
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Ez-Zeriba,4
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Bir Mchergua,103
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Bir Mchergua,167
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Bir Mchergua,101
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Bir Mchergua,75
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Bir Mchergua,31
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Bir Mchergua,21
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Bir Mchergua,18
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Bir Mchergua,23
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Bir Mchergua,5
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Bir Mchergua,49
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Bir Mchergua,86
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Bir Mchergua,130
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Bir Mchergua,99
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Bir Mchergua,71
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Bir Mchergua,39
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Bir Mchergua,31
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Bir Mchergua,19
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Bir Mchergua,8
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Bir Mchergua,106
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Bir Mchergua,142
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Bir Mchergua,112
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Bir Mchergua,69
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Bir Mchergua,65
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Bir Mchergua,30
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Bir Mchergua,28
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Bir Mchergua,31
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Bir Mchergua,18
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Bir Mchergua,34
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Bir Mchergua,78
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Bir Mchergua,71
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Bir Mchergua,40
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Bir Mchergua,24
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Bir Mchergua,22
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Bir Mchergua,14
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Bir Mchergua,7
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Bir Mchergua,4
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de El Fahs,108
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de El Fahs,259
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de El Fahs,206
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de El Fahs,128
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de El Fahs,83
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de El Fahs,39
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de El Fahs,37
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de El Fahs,38
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de El Fahs,18
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de El Fahs,74
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de El Fahs,164
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de El Fahs,206
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de El Fahs,149
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de El Fahs,69
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de El Fahs,50
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de El Fahs,36
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de El Fahs,31
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de El Fahs,10
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de El Fahs,128
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de El Fahs,243
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de El Fahs,195
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de El Fahs,130
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de El Fahs,75
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de El Fahs,47
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de El Fahs,40
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de El Fahs,58
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de El Fahs,21
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de El Fahs,64
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de El Fahs,160
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de El Fahs,128
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de El Fahs,98
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de El Fahs,54
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de El Fahs,50
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de El Fahs,31
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de El Fahs,13
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de El Fahs,4
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Bizerte Nord,56
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Bizerte Nord,322
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Bizerte Nord,688
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Bizerte Nord,402
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Bizerte Nord,197
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Bizerte Nord,83
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Bizerte Nord,36
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Bizerte Nord,34
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Bizerte Nord,11
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Bizerte Nord,15
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Bizerte Nord,26
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Bizerte Nord,26
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Bizerte Nord,14
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Bizerte Nord,2
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Bizerte Nord,5
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Bizerte Nord,4
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Bizerte Nord,4
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Bizerte Nord,0
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Bizerte Nord,2
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Bizerte Nord,8
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Bizerte Nord,8
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Bizerte Nord,3
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Bizerte Nord,1
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Bizerte Nord,0
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Bizerte Nord,0
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Bizerte Nord,0
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Bizerte Nord,1
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Bizerte Nord,129
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Bizerte Nord,512
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Bizerte Nord,682
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Bizerte Nord,374
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Bizerte Nord,165
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Bizerte Nord,95
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Bizerte Nord,58
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Bizerte Nord,60
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Bizerte Nord,15
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Zarzouna,72
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Zarzouna,183
